"Land";"RB";"Kreis";"Gem";"Name";"Flaeche";"Einwohner";"maennlich";"weiblich";"plz"
1;0;57;27;"Högsdorf";10,92;424;211;213;24327
1;0;57;28;"Höhndorf";5,63;386;193;193;24217
1;0;57;29;"Hohenfelde";10,54;1087;590;497;24257
1;0;57;30;"Hohwacht (Ostsee)";8,77;904;435;469;24321
1;0;57;31;"Honigsee";11,27;453;221;232;24211
1;0;57;32;"Kalübbe";11,8;586;299;287;24326
1;0;57;33;"Kirchbarkau";2,16;743;352;391;24245
1;0;57;34;"Kirchnüchel";10,09;191;104;87;23714
1;0;57;35;"Klamp";9,72;782;404;378;24321
1;0;57;36;"Klausdorf";6,52;6006;2948;3058;24147
1;0;57;37;"Klein Barkau";4,19;257;120;137;24245
1;0;57;38;"Kletkamp";11,52;133;63;70;24327
1;0;57;39;"Köhn";13,16;839;448;391;24257
1;0;57;40;"Krokau";4,45;473;230;243;24217
1;0;57;41;"Krummbek";5,48;371;187;184;24217
1;0;57;42;"Kühren";16,81;672;343;329;24211
1;0;57;43;"Laboe";5,23;5247;2556;2691;24235
1;0;57;44;"Lammershagen";25,97;296;153;143;24238
1;0;57;45;"Lebrade";18,59;633;310;323;24306
1;0;57;46;"Lehmkuhlen";31,26;1485;751;734;24211
1;0;57;47;"Löptin";9,08;310;143;167;24250
1;0;57;48;"Lütjenburg, Stadt";6,15;5648;2709;2939;24321
1;0;57;49;"Lutterbek";3,23;390;204;186;24235
1;0;57;50;"Martensrade";19,53;998;490;508;24238
1;0;57;51;"Mönkeberg";2,71;3758;1758;2000;24226
1;0;57;52;"Mucheln";14,28;617;310;307;24238
1;0;57;53;"Nehmten";22,04;273;131;142;24326
1;0;57;54;"Nettelsee";6,47;389;189;200;24250
1;0;57;55;"Panker";22,76;1579;775;804;24321
1;0;57;56;"Passade";4,32;284;149;135;24253
1;0;57;57;"Plön, Stadt";36,73;12869;8343;4526;24306
1;0;57;58;"Pohnsdorf";24,62;477;244;233;24211
1;0;57;59;"Postfeld";8,33;481;237;244;24211
1;0;57;60;"Prasdorf";4,77;464;239;225;24253
1;0;57;62;"Preetz, Stadt";14,4;15895;7552;8343;24211
1;0;57;63;"Probsteierhagen";14,95;2028;972;1056;24253
1;0;57;64;"Raisdorf";11,29;7641;3639;4002;24223
1;0;57;65;"Rantzau";16,91;320;157;163;24321
1;0;57;66;"Rastorf";20,02;865;417;448;24211
1;0;57;67;"Rathjensdorf";11,79;518;266;252;24306
1;0;57;68;"Rendswühren";19,75;813;413;400;24619
1;0;57;69;"Ruhwinkel";13,13;1051;522;529;24601
1;0;57;70;"Schellhorn";10,54;1626;777;849;24211
1;0;57;71;"Schillsdorf";26,49;888;448;440;24637
1;0;57;72;"Schlesen";7,99;520;239;281;24256
1;0;57;73;"Schönberg (Holstein)";11,64;6594;3226;3368;24217
1;0;57;74;"Schönkirchen";16,02;6401;3097;3304;24226
1;0;57;76;"Schwartbuck";13,15;852;414;438;24257
1;0;57;77;"Selent";4,33;1371;671;700;24238
1;0;57;78;"Stakendorf";7,97;446;210;236;24217
1;0;57;79;"Stein";3,81;851;426;425;24235
1;0;57;80;"Stolpe";23,21;1338;669;669;24601
1;0;57;81;"Stoltenberg";7,78;332;157;175;24256
1;0;57;82;"Tröndel";7,58;413;211;202;24321
1;0;57;83;"Tasdorf";5,1;360;180;180;24536
1;0;57;84;"Wahlstorf";14,83;533;256;277;24211
1;0;57;85;"Wankendorf";13,34;3004;1496;1508;24601
1;0;57;86;"Warnau";3,98;375;184;191;24250
1;0;57;87;"Wendtorf";5,12;1120;562;558;24235
1;0;57;88;"Wisch";9,18;749;384;365;24217
1;0;57;89;"Wittmoldt";5,71;179;89;90;24306
1;0;57;90;"Fargau-Pratjau";23,53;802;402;400;24256
1;0;58;1;"Achterwehr";15,65;901;436;465;24239
1;0;58;2;"Ahlefeld";4,17;180;89;91;24811
1;0;58;3;"Alt Duvenstedt";20,43;1868;919;949;24791
1;0;58;4;"Altenhof";12,13;313;168;145;24340
1;0;58;5;"Altenholz";19,03;9745;4769;4976;24161
1;0;58;7;"Arpsdorf";12,1;264;145;119;24634
1;0;58;8;"Ascheffel";10,39;963;489;474;24358
1;0;58;9;"Aukrug";49,91;3766;1857;1909;24613
1;0;58;10;"Bargstall";4,62;164;83;81;24806
1;0;58;11;"Bargstedt";25,32;761;385;376;24793
1;0;58;12;"Barkelsby";17,87;1474;705;769;24360
1;0;58;13;"Beldorf";12;288;143;145;25557
1;0;58;14;"Bendorf";20,47;471;242;229;25557
1;0;58;15;"Beringstedt";14,29;763;405;358;25575
1;0;58;16;"Bissee";9,27;175;87;88;24582
1;0;58;17;"Bistensee";5,87;276;141;135;24358
1;0;58;18;"Blumenthal";7,8;675;359;316;24241
1;0;58;19;"Böhnhusen";5,29;340;175;165;24220
1;0;58;21;"Bokel";15,27;663;320;343;24802
1;0;58;22;"Bordesholm";10,16;7587;3703;3884;24582
1;0;58;23;"Borgdorf-Seedorf";6,63;420;198;222;24589
1;0;58;24;"Borgstedt";9,4;1404;696;708;24794
1;0;58;25;"Bornholt";10,96;209;107;102;25557
1;0;58;26;"Bovenau";26,2;1059;536;523;24796
1;0;58;27;"Brammer";13,66;418;215;203;24793
1;0;58;28;"Bredenbek";12,43;1308;639;669;24796
1;0;58;29;"Breiholz";18,48;1529;759;770;24797
1;0;58;30;"Brekendorf";20,47;1043;550;493;24811
1;0;58;31;"Brinjahe";4,66;132;70;62;24816
1;0;58;32;"Brodersby";9,79;751;365;386;24398
1;0;58;33;"Brügge";7,86;1057;545;512;24582
1;0;58;34;"Büdelsdorf, Stadt";6,23;10244;4976;5268;24782
1;0;58;35;"Bünsdorf";13,24;608;308;300;24794
1;0;58;36;"Christiansholm";8,42;268;131;137;24799
1;0;58;37;"Dänischenhagen";15,71;3514;1726;1788;24229
1;0;58;38;"Dätgen";10,61;587;310;277;24589
1;0;58;39;"Damendorf";7,48;444;218;226;24361
1;0;58;40;"Damp";13,81;1595;786;809;24351
1;0;58;42;"Dörphof";15,02;744;381;363;24398
1;0;58;43;"Eckernförde, Stadt";18,39;23008;11302;11706;24340
1;0;58;44;"Ehndorf";14,68;616;317;299;24647
1;0;58;45;"Eisendorf";5,49;310;156;154;24589
1;0;58;46;"Ellerdorf";10,2;546;286;260;24589
1;0;58;47;"Elsdorf-Westermühlen";27,48;1688;836;852;24800
1;0;58;48;"Embühren";7,45;229;115;114;24819
1;0;58;49;"Emkendorf";38,93;1467;744;723;24802
1;0;58;50;"Felde";13,87;2072;1090;982;24242
1;0;58;51;"Felm";15,33;1103;543;560;24244
1;0;58;52;"Fleckeby";12,31;1830;874;956;24357
1;0;58;53;"Flintbek";17,57;7176;3459;3717;24220
1;0;58;54;"Fockbek";26,65;6270;3029;3241;24787
1;0;58;55;"Friedrichsgraben";5,39;64;38;26;24799
1;0;58;56;"Friedrichsholm";7,13;438;227;211;24799
1;0;58;57;"Gammelby";8,3;516;260;256;24340
1;0;58;58;"Gettorf";9,35;6702;3308;3394;24214
1;0;58;59;"Gnutz";22,93;1194;601;593;24622
1;0;58;61;"Gokels";10,64;600;293;307;25557
1;0;58;62;"Grauel";5,73;256;126;130;24594
1;0;58;63;"Grevenkrug";4,16;271;167;104;24241
1;0;58;64;"Groß Buchwald";8,95;387;189;198;24582
1;0;58;65;"Groß Vollstedt";9,02;1004;498;506;24802
1;0;58;66;"Groß Wittensee";23,61;1152;590;562;24361
1;0;58;67;"Güby";11,89;877;463;414;24357
1;0;58;68;"Haale";13,03;498;251;247;24819
1;0;58;69;"Haby";5,79;588;310;278;24361
1;0;58;70;"Hamdorf";30,59;1281;655;626;24805
1;0;58;71;"Hamweddel";9,67;485;253;232;24816
1;0;58;72;"Hanerau-Hademarschen";14,63;3080;1507;1573;25557
1;0;58;73;"Haßmoor";10,28;292;150;142;24790
1;0;58;74;"Heinkenborstel";7,55;155;73;82;24594
1;0;58;75;"Hörsten";8,82;83;55;28;24797
1;0;58;76;"Hoffeld";6,62;175;82;93;24582
1;0;58;77;"Hohenwestedt";18,18;4937;2331;2606;24594
1;0;58;78;"Hohn";31,94;2381;1187;1194;24806
1;0;58;80;"Holtsee";21,71;1363;673;690;24363
1;0;58;81;"Holzbunge";5,19;357;173;184;24361
1;0;58;82;"Holzdorf";17,35;920;460;460;24364
1;0;58;83;"Hütten";6,91;204;104;100;24358
1;0;58;84;"Hummelfeld";7,98;290;138;152;24357
1;0;58;85;"Jahrsdorf";8,77;247;122;125;24594
1;0;58;86;"Jevenstedt";45,54;3313;1635;1678;24808
1;0;58;87;"Karby";2,09;560;265;295;24398
1;0;58;88;"Klein Wittensee";4,31;209;96;113;24361
1;0;58;89;"Königshügel";6,26;167;73;94;24799
1;0;58;90;"Kosel";30;1371;671;700;24354
1;0;58;91;"Krogaspe";11,82;485;268;217;24644
1;0;58;92;"Kronshagen";5,35;11776;5502;6274;24119
1;0;58;93;"Krummwisch";13,91;746;403;343;24796
1;0;58;94;"Langwedel";24,22;1408;716;692;24631
1;0;58;96;"Lindau";25,18;1354;697;657;24214
1;0;58;97;"Lohe-Föhrden";16,03;632;411;221;24806
1;0;58;98;"Loop";8,34;185;94;91;24644
1;0;58;99;"Loose";13,11;824;402;422;24366
1;0;58;100;"Lütjenwestedt";22,31;636;324;312;25585
1;0;58;101;"Luhnstedt";15,34;444;207;237;24816
1;0;58;102;"Goosefeld";9,81;766;379;387;24340
1;0;58;103;"Meezen";8,76;397;198;199;24594
1;0;58;104;"Melsdorf";5,88;1767;905;862;24109
1;0;58;105;"Mielkendorf";7,78;1382;679;703;24247
1;0;58;106;"Mörel";8,69;262;146;116;24594
1;0;58;107;"Molfsee";7,17;4895;2321;2574;24113
1;0;58;108;"Mühbrook";5,3;517;258;259;24582
1;0;58;109;"Negenharrie";12,43;355;177;178;24625
1;0;58;110;"Neudorf-Bornstein";14,17;1050;513;537;24214
1;0;58;111;"Neu Duvenstedt";5,71;148;71;77;24794
1;0;58;112;"Neuwittenbek";13,12;1260;646;614;24214
1;0;58;113;"Nienborstel";16,37;618;322;296;24819
1;0;58;115;"Nindorf";14,04;697;340;357;24594
1;0;58;116;"Noer";13,9;885;446;439;24214
1;0;58;117;"Nortorf, Stadt";12,77;6424;3150;3274;24589
1;0;58;118;"Nübbel";14,02;1662;867;795;24809
1;0;58;119;"Oldenbüttel";7,98;271;154;117;25557
1;0;58;120;"Oldenhütten";4,33;155;73;82;24793
1;0;58;121;"Osdorf";19,88;2339;1141;1198;24251
1;0;58;122;"Ostenfeld (Rendsburg)";7,27;542;270;272;24790
1;0;58;123;"Osterby";9,84;954;477;477;24367
1;0;58;124;"Osterrönfeld";17,89;5244;2593;2651;24783
1;0;58;125;"Osterstedt";10,95;663;340;323;25590
1;0;58;126;"Ottendorf";3,55;857;392;465;24107
1;0;58;127;"Owschlag";39,32;3616;1827;1789;24811
1;0;58;128;"Padenstedt";14,6;1438;732;706;24634
1;0;58;129;"Prinzenmoor";5,6;177;94;83;24805
1;0;58;130;"Quarnbek";16,18;1785;866;919;24107
1;0;58;131;"Rade b. Hohenwestedt";3,21;90;41;49;24594
1;0;58;132;"Rade b. Rendsburg";6,52;242;113;129;24790
1;0;58;133;"Reesdorf";3,07;144;74;70;24241
1;0;58;134;"Remmels";9,49;419;214;205;24594
1;0;58;135;"Rendsburg, Stadt";23,73;28476;13815;14661;24768
1;0;58;136;"Rickert";5,52;1118;545;573;24782
1;0;58;137;"Rieseby";38,85;2570;1271;1299;24354
1;0;58;138;"Rodenbek";7,09;500;239;261;24247
1;0;58;139;"Rumohr";8,6;730;375;355;24254
1;0;58;140;"Schacht-Audorf";6,52;4518;2233;2285;24783
1;0;58;141;"Schierensee";9,18;384;189;195;24241
1;0;58;142;"Schinkel";10,21;1029;532;497;24214
1;0;58;143;"Schmalstede";4,81;276;153;123;24241
1;0;58;144;"Schönbek";6,11;168;88;80;24582
1;0;58;145;"Schönhorst";3,55;316;152;164;24220
1;0;58;146;"Schülldorf";12,99;561;277;284;24790
1;0;58;147;"Schülp b. Nortorf";9,86;821;420;401;24589
1;0;58;148;"Schülp b. Rendsburg";10,71;1137;537;600;24813
1;0;58;150;"Schwedeneck";28,54;3009;1521;1488;24229
1;0;58;151;"Seefeld";6,77;403;189;214;25557
1;0;58;152;"Sehestedt";15,25;876;437;439;24814
1;0;58;153;"Sören";6,5;205;92;113;24241
1;0;58;154;"Sophienhamm";5,91;361;175;186;24806
1;0;58;155;"Stafstedt";11,83;365;189;176;24816
1;0;58;156;"Steenfeld";11,48;390;208;182;25557
1;0;58;157;"Strande";13,73;1476;718;758;24229
1;0;58;158;"Tackesdorf";7,65;84;43;41;25585
1;0;58;159;"Tappendorf";6,69;342;177;165;24594
1;0;58;160;"Techelsdorf";4,35;154;80;74;24220
1;0;58;161;"Thaden";11,98;297;143;154;25557
1;0;58;162;"Thumby";27,39;496;238;258;24351
1;0;58;163;"Timmaspe";15,36;1121;533;588;24644
1;0;58;164;"Todenbüttel";11,78;1134;578;556;24819
1;0;58;165;"Tüttendorf";17,74;1154;601;553;24214
1;0;58;166;"Waabs";33,27;1452;726;726;24369
1;0;58;167;"Wapelfeld";8,11;350;174;176;24594
1;0;58;168;"Warder";8,71;621;308;313;24646
1;0;58;169;"Wasbek";23,49;2238;1115;1123;24647
1;0;58;170;"Wattenbek";6,05;2936;1415;1521;24582
1;0;58;171;"Westensee";36,91;1600;793;807;24259
1;0;58;172;"Westerrönfeld";7,78;5122;2523;2599;24784
1;0;58;173;"Windeby";14,77;1078;529;549;24340
1;0;58;174;"Winnemark";9,58;509;248;261;24398
1;0;59;1;"Alt Bennebek";14,09;356;195;161;24848
1;0;59;2;"Arnis, Stadt";0,45;309;159;150;24399
1;0;59;5;"Bergenhusen";18,22;680;357;323;24861
1;0;59;6;"Böel";13,66;749;390;359;24401
1;0;59;8;"Böklund";7,88;1436;699;737;24860
1;0;59;9;"Börm";18,71;780;412;368;24863
1;0;59;10;"Bollingstedt";27,05;1488;755;733;24855
1;0;59;11;"Boren";18,48;762;376;386;24392
1;0;59;12;"Borgwedel";9,96;711;330;381;24857
1;0;59;14;"Brebel";6,96;396;200;196;24392
1;0;59;16;"Brodersby";10,36;493;249;244;24864
1;0;59;18;"Busdorf";5,35;2064;1032;1032;24866
1;0;59;19;"Dannewerk";16,65;1060;531;529;24867
1;0;59;20;"Dörpstedt";16,61;551;285;266;24869
1;0;59;21;"Dollrottfeld";4,99;256;144;112;24392
1;0;59;22;"Ekenis";8;241;117;124;24392
1;0;59;23;"Ellingstedt";21,49;843;420;423;24870
1;0;59;24;"Erfde";33,95;2120;1026;1094;24803
1;0;59;26;"Fahrdorf";12;2536;1230;1306;24857
1;0;59;32;"Geltorf";8,08;426;193;233;24884
1;0;59;33;"Goltoft";3,09;227;120;107;24864
1;0;59;34;"Grödersby";6,64;272;130;142;24376
1;0;59;35;"Groß Rheide";15,37;1030;498;532;24848
1;0;59;37;"Havetoft";14,53;869;419;450;24873
1;0;59;38;"Havetoftloit";14,86;941;455;486;24875
1;0;59;39;"Hollingstedt";17,51;999;496;503;24876
1;0;59;41;"Hüsby";9,68;761;368;393;24850
1;0;59;42;"Idstedt";13,35;831;399;432;24879
1;0;59;43;"Jagel";11,89;961;497;464;24878
1;0;59;44;"Jübek";15,58;2572;1286;1286;24855
1;0;59;45;"Kappeln, Stadt";43,32;9855;5021;4834;24376
1;0;59;47;"Kiesby";3,66;220;113;107;24392
1;0;59;49;"Klappholz";8,22;531;262;269;24860
1;0;59;50;"Klein Bennebek";25,63;581;314;267;24848
1;0;59;51;"Klein Rheide";12,82;336;181;155;24848
1;0;59;53;"Kropp";31,94;6407;3167;3240;24848
1;0;59;55;"Loit";6,69;255;134;121;24888
1;0;59;56;"Lottorf";5,78;203;102;101;24878
1;0;59;57;"Lürschau";16,51;1130;574;556;24850
1;0;59;58;"Meggerdorf";24,11;693;349;344;24799
1;0;59;60;"Mohrkirch";14,42;1020;524;496;24405
1;0;59;62;"Neuberend";4,42;1143;578;565;24879
1;0;59;63;"Norderbrarup";3,98;676;326;350;24392
1;0;59;64;"Norderstapel";16,01;825;406;419;25868
1;0;59;65;"Nottfeld";3,18;139;78;61;24392
1;0;59;67;"Oersberg";7,09;339;167;172;24407
1;0;59;68;"Rabenkirchen-Faulück";14,21;660;342;318;24407
1;0;59;69;"Rüde";6,1;359;200;159;24986
1;0;59;70;"Rügge";6,02;237;123;114;24405
1;0;59;71;"Satrup";23,99;3578;1725;1853;24986
1;0;59;72;"Saustrup";8,14;229;120;109;24392
1;0;59;73;"Schaalby";24,99;1700;845;855;24882
1;0;59;74;"Scheggerott";6,32;390;198;192;24392
1;0;59;75;"Schleswig, Stadt";24,3;24121;11481;12640;24837
1;0;59;76;"Schnarup-Thumby";10,72;607;309;298;24891
1;0;59;77;"Schuby";23,94;2583;1300;1283;24850
1;0;59;78;"Selk";10,07;811;405;406;24884
1;0;59;79;"Silberstedt";37,9;2250;1162;1088;24887
1;0;59;80;"Steinfeld";8,73;729;348;381;24888
1;0;59;81;"Stolk";14,54;836;408;428;24890
1;0;59;82;"Struxdorf";13,39;705;367;338;24891
1;0;59;83;"Süderbrarup";8,1;3854;1876;1978;24392
1;0;59;84;"Süderfahrenstedt";9,15;512;244;268;24890
1;0;59;85;"Süderstapel";16,96;1082;529;553;25879
1;0;59;86;"Taarstedt";13,69;876;444;432;24893
1;0;59;87;"Tetenhusen";23,13;937;480;457;24817
1;0;59;88;"Tielen";13,33;310;157;153;24803
1;0;59;90;"Tolk";10,44;1060;530;530;24894
1;0;59;92;"Treia";21,72;1497;744;753;24896
1;0;59;93;"Ülsby";10,59;461;215;246;24860
1;0;59;94;"Ulsnis";19,8;706;373;333;24897
1;0;59;95;"Wagersrott";5,64;231;133;98;24392
1;0;59;96;"Wohlde";14,43;530;278;252;24899
1;0;59;97;"Twedt";12,52;502;244;258;24894
1;0;59;98;"Nübel";18,32;1377;725;652;24881
1;0;59;101;"Tastrup";4,52;448;229;219;24943
1;0;59;102;"Ahneby";3,8;223;102;121;24996
1;0;59;103;"Ausacker";9,13;543;273;270;24975
1;0;59;105;"Böxlund";4,4;105;55;50;24994
1;0;59;106;"Dollerup";13,08;1041;501;540;24989
1;0;59;107;"Eggebek";16,68;2585;1364;1221;24852
1;0;59;109;"Esgrus";18,06;831;400;431;24402
1;0;59;112;"Gelting";19,92;1824;871;953;24395
1;0;59;113;"Glücksburg (Ostsee), Stadt";39,7;5945;2747;3198;24960
1;0;59;115;"Großenwiehe";30,2;2804;1401;1403;24969
1;0;59;116;"Großsolt";25,07;1902;943;959;24991
1;0;59;118;"Grundhof";11,56;926;468;458;24977
1;0;59;119;"Handewitt";64,51;6135;3010;3125;24983
1;0;59;120;"Harrislee";18,92;11354;5541;5813;24955
1;0;59;121;"Hasselberg";11,3;899;475;424;24376
1;0;59;123;"Hörup";18,15;643;329;314;24980
1;0;59;124;"Holt";13,42;188;94;94;24994
1;0;59;126;"Hürup";16,19;1205;582;623;24975
1;0;59;127;"Husby";19,32;2213;1118;1095;24975
1;0;59;128;"Janneby";14,49;450;222;228;24992
1;0;59;129;"Jardelund";16,63;317;168;149;24994
1;0;59;131;"Jerrishoe";16;998;480;518;24963
1;0;59;132;"Jörl";19,68;835;431;404;24992
1;0;59;136;"Kronsgaard";5,92;254;118;136;24395
1;0;59;137;"Langballig";15,42;1462;753;709;24977
1;0;59;138;"Langstedt";13,17;1035;517;518;24852
1;0;59;141;"Maasbüll";7,71;722;368;354;24975
1;0;59;142;"Maasholm";8,4;662;327;335;24404
1;0;59;143;"Medelby";9,75;899;470;429;24994
1;0;59;144;"Meyn";12,4;638;329;309;24980
1;0;59;145;"Munkbrarup";13,26;1068;536;532;24960
1;0;59;147;"Nieby";8,07;224;98;126;24395
1;0;59;148;"Niesgrau";9,89;596;290;306;24395
1;0;59;149;"Nordhackstedt";12,47;483;255;228;24980
1;0;59;150;"Oeversee";15,43;2016;1017;999;24988
1;0;59;151;"Osterby";12,35;335;170;165;24994
1;0;59;152;"Pommerby";5,55;191;90;101;24395
1;0;59;153;"Quern";22,74;1386;696;690;24972
1;0;59;154;"Rabel";8,84;637;321;316;24376
1;0;59;155;"Rabenholz";5,8;296;145;151;24395
1;0;59;157;"Ringsberg";5,26;521;251;270;24977
1;0;59;158;"Schafflund";19,09;2347;1139;1208;24980
1;0;59;159;"Sieverstedt";31,01;1671;847;824;24885
1;0;59;161;"Sörup";44,32;4257;2110;2147;24966
1;0;59;162;"Sollerup";12,98;503;249;254;24852
1;0;59;163;"Stangheck";10;244;131;113;24395
1;0;59;164;"Steinberg";16,24;995;499;496;24972
1;0;59;165;"Steinbergkirche";13,01;1384;696;688;24972
1;0;59;167;"Sterup";17,14;1423;701;722;24996
1;0;59;168;"Stoltebüll";16,4;821;414;407;24409
1;0;59;169;"Süderhackstedt";10,15;349;197;152;24852
1;0;59;171;"Tarp";16,36;5566;2860;2706;24963
1;0;59;173;"Wallsbüll";13,23;914;453;461;24980
1;0;59;174;"Wanderup";28,64;2235;1121;1114;24997
1;0;59;176;"Wees";12,74;2322;1167;1155;24999
1;0;59;177;"Weesby";21,44;474;245;229;24994
1;0;59;178;"Westerholz";14,74;758;344;414;24977
1;0;59;179;"Lindewitt";53,25;2063;1080;983;24969
1;0;59;180;"Jarplund-Weding";13,21;4438;2254;2184;24941
1;0;59;181;"Sankelmark";20,83;1387;727;660;24988
1;0;59;182;"Freienwill";15,31;1471;727;744;24991
1;0;60;2;"Alveslohe";21,56;2555;1295;1260;25486
1;0;60;3;"Armstedt";8,92;411;198;213;24616
1;0;60;4;"Bad Bramstedt, Stadt";24,14;13522;6556;6966;24576
1;0;60;5;"Bad Segeberg, Stadt";18,87;15938;7387;8551;23795
1;0;60;6;"Bahrenhof";5,71;212;110;102;23845
1;0;60;7;"Bark";20,44;989;509;480;23826
1;0;60;8;"Bebensee";6,68;591;282;309;23816
1;0;60;9;"Bimöhlen";17,23;904;479;425;24576
1;0;60;10;"Blunk";10,69;604;311;293;23813
1;0;60;11;"Boostedt";27,11;4566;2259;2307;24598
1;0;60;12;"Bornhöved";14,25;3483;1690;1793;24619
1;0;60;13;"Borstel";5,12;127;56;71;24616
1;0;60;14;"Buchholz (Forstgutsbez.),gemfr. Gebiet";40,91;0;0;0;23812
1;0;60;15;"Bühnsdorf";4,15;370;187;183;23845
1;0;60;16;"Daldorf";15,16;715;372;343;24635
1;0;60;17;"Damsdorf";7,76;247;116;131;23824
1;0;60;18;"Dreggers";2,79;61;33;28;23845
1;0;60;19;"Ellerau";7,09;5671;2761;2910;25479
1;0;60;20;"Fahrenkrug";6,21;1610;796;814;23795
1;0;60;21;"Föhrden-Barl";9,23;285;143;142;25563
1;0;60;22;"Fredesdorf";5,89;380;206;174;23826
1;0;60;23;"Fuhlendorf";6,49;397;203;194;24649
1;0;60;24;"Geschendorf";5,7;558;258;300;23815
1;0;60;25;"Glasau";18,82;968;497;471;23719
1;0;60;26;"Gönnebek";14,87;485;234;251;24610
1;0;60;27;"Großenaspe";45,62;2827;1395;1432;24623
1;0;60;28;"Groß Kummerfeld";30,18;2001;981;1020;24626
1;0;60;29;"Groß Niendorf";10,68;674;340;334;23816
1;0;60;30;"Groß Rönnau";6,38;590;287;303;23795
1;0;60;31;"Hagen";8,2;374;185;189;24576
1;0;60;33;"Hardebek";10,01;504;246;258;24616
1;0;60;34;"Hartenholm";15,37;1752;877;875;24628
1;0;60;35;"Hasenkrug";5,2;361;174;187;24616
1;0;60;36;"Hasenmoor";17,77;697;387;310;24640
1;0;60;37;"Heidmoor";18,25;316;157;159;24632
1;0;60;38;"Heidmühlen";17,83;707;335;372;24598
1;0;60;39;"Henstedt-Ulzburg";39,47;26402;13099;13303;24558
1;0;60;40;"Hitzhusen";7,93;1297;673;624;24576
1;0;60;41;"Högersdorf";4,94;413;221;192;23795
1;0;60;42;"Hüttblek";2,75;370;189;181;24641
1;0;60;43;"Itzstedt";7,13;2230;1122;1108;23845
1;0;60;44;"Kaltenkirchen, Stadt";23,1;19739;9675;10064;24568
1;0;60;45;"Kattendorf";9,84;896;467;429;24568
1;0;60;46;"Kayhude";5,25;1084;545;539;23863
1;0;60;47;"Kisdorf";24,52;3580;1807;1773;24629
1;0;60;48;"Klein Gladebrügge";4,67;609;299;310;23795
1;0;60;49;"Klein Rönnau";4,53;1434;702;732;23795
1;0;60;50;"Krems II";11,23;425;216;209;23827
1;0;60;51;"Kükels";8,45;437;225;212;23829
1;0;60;52;"Latendorf";17,94;607;303;304;24598
1;0;60;53;"Leezen";14,98;1624;792;832;23816
1;0;60;54;"Lentföhrden";20,07;2292;1151;1141;24632
1;0;60;56;"Mönkloh";12,52;262;127;135;24576
1;0;60;57;"Mözen";7,72;456;238;218;23795
1;0;60;58;"Nahe";10,37;2375;1178;1197;23866
1;0;60;59;"Negernbötel";16,97;1041;505;536;23795
1;0;60;60;"Nehms";15,31;602;299;303;23813
1;0;60;61;"Neuengörs";13,4;831;423;408;23818
1;0;60;62;"Neversdorf";7,22;719;358;361;23816
1;0;60;63;"Norderstedt, Stadt";58,1;71603;34474;37129;22846
1;0;60;64;"Nützen";21,62;1172;597;575;24568
1;0;60;65;"Oering";9,09;1294;655;639;23845
1;0;60;66;"Oersdorf";6,65;866;442;424;24568
1;0;60;67;"Pronstorf";36,31;1717;810;907;23820
1;0;60;68;"Rickling";38,94;3330;1729;1601;24635
1;0;60;69;"Rohlstorf";19,68;1156;583;573;23821
1;0;60;70;"Schackendorf";7,85;820;432;388;23795
1;0;60;71;"Schieren";6,36;280;140;140;23795
1;0;60;72;"Schmalensee";8,68;486;236;250;24638
1;0;60;73;"Schmalfeld";19,33;1967;998;969;24640
1;0;60;74;"Schwissel";4,44;224;106;118;23795
1;0;60;75;"Seedorf";48,92;2235;1075;1160;23823
1;0;60;76;"Seth";10,55;1975;1009;966;23845
